booking_id,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date_day_of_month,market_segment_type,avg_price_per_room,booking_status,hotel,country,email,arrival_date_week_number
INN00286,0,2,1,2018,8,10,Online,167.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00287,2,2,84,2018,5,13,Online,187.85,Not_Canceled,Unknown,Unknown,Unknown,
INN00288,2,2,68,2018,4,24,Online,108.38,Canceled,Unknown,Unknown,Unknown,
INN00289,0,1,9,2018,9,7,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00290,1,2,245,2018,10,28,Online,128.7,Canceled,Unknown,Unknown,Unknown,
INN00291,1,3,80,2018,3,17,Online,80.33,Not_Canceled,Unknown,Unknown,Unknown,
INN00292,1,1,7,2018,8,22,Online,140.0,Canceled,Unknown,Unknown,Unknown,
INN00293,1,1,128,2017,8,8,Online,76.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00294,2,1,100,2018,5,1,Online,105.3,Not_Canceled,Unknown,Unknown,Unknown,
INN00295,2,1,118,2018,4,3,Online,87.3,Canceled,Unknown,Unknown,Unknown,
INN00296,0,3,166,2018,11,1,Online,110.0,Canceled,Unknown,Unknown,Unknown,
INN00297,0,1,41,2017,9,4,Offline,83.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00298,2,2,174,2018,8,13,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN00299,2,1,27,2017,12,27,Offline,104.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00300,2,6,2,2018,11,16,Online,92.54,Not_Canceled,Unknown,Unknown,Unknown,
INN00301,0,3,37,2018,10,13,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00302,0,2,188,2018,6,15,Online,130.0,Canceled,Unknown,Unknown,Unknown,
INN00303,2,1,68,2018,1,2,Offline,63.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00304,1,2,189,2018,10,28,Online,109.8,Canceled,Unknown,Unknown,Unknown,
INN00305,1,0,10,2018,5,16,Online,103.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00306,2,1,19,2018,2,20,Online,130.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00307,0,2,61,2018,3,23,Online,117.0,Canceled,Unknown,Unknown,Unknown,
INN00308,0,4,95,2017,12,29,Offline,60.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00309,0,1,83,2017,9,30,Offline,112.2,Not_Canceled,Unknown,Unknown,Unknown,
INN00310,1,3,37,2018,8,1,Online,135.9,Canceled,Unknown,Unknown,Unknown,
INN00311,1,0,19,2018,7,25,Online,151.0,Canceled,Unknown,Unknown,Unknown,
INN00312,0,2,22,2018,9,16,Online,239.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00313,2,1,22,2017,12,26,Online,59.09,Not_Canceled,Unknown,Unknown,Unknown,
INN00314,2,5,151,2018,7,9,Online,103.09,Canceled,Unknown,Unknown,Unknown,
INN00315,2,1,26,2018,2,28,Offline,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00316,1,0,27,2018,4,17,Online,137.0,Canceled,Unknown,Unknown,Unknown,
INN00317,0,2,79,2018,6,24,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00318,1,1,247,2018,6,6,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN00319,2,3,189,2018,7,17,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN00320,0,2,320,2018,8,18,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN00321,1,2,27,2018,2,22,Online,130.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00322,1,0,51,2018,5,22,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00323,0,2,245,2018,6,17,Online,75.0,Canceled,Unknown,Unknown,Unknown,
INN00324,1,2,52,2018,7,8,Online,132.9,Canceled,Unknown,Unknown,Unknown,
INN00325,2,0,13,2017,10,18,Online,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00326,0,2,46,2018,11,11,Online,79.2,Canceled,Unknown,Unknown,Unknown,
INN00327,2,1,84,2018,8,28,Online,159.3,Canceled,Unknown,Unknown,Unknown,
INN00328,0,2,188,2018,6,15,Online,130.0,Canceled,Unknown,Unknown,Unknown,
INN00329,0,3,19,2017,10,6,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00330,0,2,67,2018,5,27,Online,140.4,Not_Canceled,Unknown,Unknown,Unknown,
INN00331,0,1,0,2017,8,11,Online,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00332,0,2,273,2017,7,17,Online,109.0,Canceled,Unknown,Unknown,Unknown,
INN00333,2,1,110,2017,7,25,Online,94.5,Canceled,Unknown,Unknown,Unknown,
INN00334,0,1,0,2017,12,15,Corporate,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00335,1,2,32,2017,10,23,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00336,2,1,282,2017,10,10,Offline,76.67,Not_Canceled,Unknown,Unknown,Unknown,
INN00337,2,2,38,2018,10,2,Online,126.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00338,1,1,175,2018,7,23,Online,85.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00339,0,3,143,2018,8,18,Online,140.7,Canceled,Unknown,Unknown,Unknown,
INN00340,2,2,127,2018,6,26,Online,103.7,Not_Canceled,Unknown,Unknown,Unknown,
INN00341,0,1,0,2017,9,8,Online,142.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00342,2,5,95,2018,12,21,Online,103.7,Not_Canceled,Unknown,Unknown,Unknown,
INN00343,1,2,118,2018,6,6,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00344,0,3,45,2018,11,10,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00345,1,1,69,2018,7,25,Online,137.7,Not_Canceled,Unknown,Unknown,Unknown,
INN00346,0,1,57,2018,9,7,Online,87.3,Not_Canceled,Unknown,Unknown,Unknown,
INN00347,0,2,5,2018,8,24,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00348,0,2,39,2017,8,14,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00349,0,1,0,2018,2,24,Online,97.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00350,1,1,89,2018,8,15,Online,150.3,Not_Canceled,Unknown,Unknown,Unknown,
INN00351,0,4,85,2018,3,29,Online,82.45,Not_Canceled,Unknown,Unknown,Unknown,
INN00352,0,1,4,2018,7,1,Corporate,103.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00353,2,6,11,2018,7,5,Online,145.0,Canceled,Unknown,Unknown,Unknown,
INN00354,1,1,12,2018,7,11,Online,145.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00355,2,2,77,2018,5,14,Online,134.85,Not_Canceled,Unknown,Unknown,Unknown,
INN00356,1,1,14,2018,10,22,Online,168.25,Not_Canceled,Unknown,Unknown,Unknown,
INN00357,2,1,1,2018,2,28,Online,60.0,Canceled,Unknown,Unknown,Unknown,
INN00358,1,3,133,2018,6,13,Offline,76.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00359,1,2,3,2017,8,10,Offline,63.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00360,2,0,19,2018,9,18,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00361,2,2,86,2018,9,3,Offline,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN00362,0,2,23,2017,10,16,Online,98.4,Not_Canceled,Unknown,Unknown,Unknown,
INN00363,0,1,65,2018,9,22,Online,135.9,Not_Canceled,Unknown,Unknown,Unknown,
INN00364,0,2,1,2018,11,16,Online,130.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00365,0,1,66,2017,11,19,Online,81.9,Not_Canceled,Unknown,Unknown,Unknown,
INN00366,1,4,50,2018,2,22,Online,78.85,Not_Canceled,Unknown,Unknown,Unknown,
INN00367,2,3,87,2018,6,26,Online,141.3,Canceled,Unknown,Unknown,Unknown,
INN00368,1,1,159,2018,4,9,Offline,70.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00369,2,3,39,2018,8,13,Online,170.1,Not_Canceled,Unknown,Unknown,Unknown,
INN00370,2,0,386,2018,10,23,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN00371,0,5,22,2017,12,29,Online,199.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00372,2,2,102,2018,7,10,Offline,82.45,Not_Canceled,Unknown,Unknown,Unknown,
INN00373,0,3,86,2018,10,20,Online,192.86,Not_Canceled,Unknown,Unknown,Unknown,
INN00374,2,2,56,2017,9,25,Offline,185.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00375,2,6,36,2018,12,10,Online,68.07,Not_Canceled,Unknown,Unknown,Unknown,
INN00376,0,3,50,2018,10,4,Online,118.8,Not_Canceled,Unknown,Unknown,Unknown,
INN00377,0,2,115,2018,10,27,Online,104.4,Canceled,Unknown,Unknown,Unknown,
INN00378,0,1,0,2018,3,23,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00379,1,3,35,2018,3,3,Online,71.1,Canceled,Unknown,Unknown,Unknown,
INN00380,2,1,17,2018,5,21,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00381,4,11,237,2018,9,13,Online,116.62,Canceled,Unknown,Unknown,Unknown,
INN00382,0,4,125,2018,9,7,Online,136.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00383,2,2,32,2018,12,2,Online,147.9,Canceled,Unknown,Unknown,Unknown,
INN00384,2,0,5,2018,9,18,Offline,123.7,Not_Canceled,Unknown,Unknown,Unknown,
INN00385,2,1,91,2018,6,19,Online,135.9,Canceled,Unknown,Unknown,Unknown,
INN00386,0,2,102,2017,10,16,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00387,2,1,9,2018,3,20,Online,186.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00388,1,3,155,2018,12,26,Online,115.6,Canceled,Unknown,Unknown,Unknown,
INN00389,0,1,0,2018,5,14,Online,221.0,Canceled,Unknown,Unknown,Unknown,
INN00390,0,3,11,2017,9,15,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00391,0,1,0,2018,2,19,Corporate,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00392,1,4,86,2018,3,23,Offline,73.83,Not_Canceled,Unknown,Unknown,Unknown,
INN00393,0,1,18,2018,10,18,Corporate,67.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00394,0,2,58,2018,3,4,Online,80.3,Not_Canceled,Unknown,Unknown,Unknown,
INN00395,2,1,54,2018,4,30,Offline,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00396,2,3,25,2018,7,23,Online,152.1,Canceled,Unknown,Unknown,Unknown,
INN00397,0,2,107,2017,9,9,Online,89.25,Not_Canceled,Unknown,Unknown,Unknown,
INN00398,0,4,100,2018,9,28,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00399,1,2,273,2018,5,13,Online,95.0,Canceled,Unknown,Unknown,Unknown,
INN00400,0,1,29,2018,3,18,Online,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00401,0,1,221,2018,8,12,Online,80.0,Canceled,Unknown,Unknown,Unknown,
INN00402,2,2,213,2018,10,1,Online,102.85,Canceled,Unknown,Unknown,Unknown,
INN00403,1,2,198,2018,9,9,Online,90.0,Canceled,Unknown,Unknown,Unknown,
INN00404,1,2,81,2018,1,29,Online,62.37,Not_Canceled,Unknown,Unknown,Unknown,
INN00405,0,1,23,2018,4,8,Online,98.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00406,0,3,26,2017,9,17,Online,117.67,Canceled,Unknown,Unknown,Unknown,
INN00407,2,1,20,2018,6,18,Online,141.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00408,1,3,124,2018,12,26,Online,156.61,Canceled,Unknown,Unknown,Unknown,
INN00409,0,3,85,2018,8,3,Online,152.1,Canceled,Unknown,Unknown,Unknown,
INN00410,0,1,167,2018,8,6,Online,105.3,Canceled,Unknown,Unknown,Unknown,
INN00411,1,3,71,2018,5,30,Online,119.85,Not_Canceled,Unknown,Unknown,Unknown,
INN00412,0,2,48,2018,11,4,Online,97.2,Not_Canceled,Unknown,Unknown,Unknown,
INN00413,0,1,37,2018,5,13,Online,116.1,Not_Canceled,Unknown,Unknown,Unknown,
INN00414,2,2,76,2018,5,29,Online,150.45,Canceled,Unknown,Unknown,Unknown,
INN00415,0,1,13,2018,1,20,Offline,71.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00416,1,0,3,2018,6,27,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00417,1,2,75,2017,12,7,Offline,60.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00418,0,1,5,2018,4,5,Corporate,89.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00419,2,0,386,2018,10,23,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN00420,1,1,180,2018,5,2,Offline,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00421,1,3,122,2018,11,14,Online,75.9,Canceled,Unknown,Unknown,Unknown,
INN00422,1,2,224,2017,10,2,Offline,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00423,2,2,24,2018,5,29,Online,104.55,Not_Canceled,Unknown,Unknown,Unknown,
INN00424,2,2,162,2018,10,14,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN00425,1,1,25,2018,7,2,Online,187.0,Canceled,Unknown,Unknown,Unknown,
INN00426,0,1,1,2018,8,4,Online,115.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00427,0,4,236,2018,9,27,Online,84.43,Canceled,Unknown,Unknown,Unknown,
INN00428,2,3,120,2018,4,8,Online,90.95,Canceled,Unknown,Unknown,Unknown,
INN00429,1,3,12,2018,3,24,Online,208.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00430,2,4,224,2018,9,3,Online,97.18,Canceled,Unknown,Unknown,Unknown,
INN00431,0,4,33,2017,10,21,Offline,79.11,Not_Canceled,Unknown,Unknown,Unknown,
INN00432,0,2,24,2018,5,13,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00433,0,1,22,2017,9,8,Online,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00434,0,3,10,2017,10,20,Online,126.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00435,0,2,15,2018,2,16,Online,91.0,Canceled,Unknown,Unknown,Unknown,
INN00436,0,5,230,2018,9,6,Online,137.0,Canceled,Unknown,Unknown,Unknown,
INN00437,0,4,54,2018,3,16,Offline,67.32,Not_Canceled,Unknown,Unknown,Unknown,
INN00438,0,1,45,2017,10,23,Online,81.62,Not_Canceled,Unknown,Unknown,Unknown,
INN00439,1,3,63,2018,10,24,Online,123.66,Not_Canceled,Unknown,Unknown,Unknown,
INN00440,2,1,166,2018,8,6,Online,94.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00441,1,4,148,2018,8,22,Online,96.3,Canceled,Unknown,Unknown,Unknown,
INN00442,2,1,136,2018,8,13,Online,88.01,Not_Canceled,Unknown,Unknown,Unknown,
INN00443,1,3,37,2018,3,10,Online,81.9,Not_Canceled,Unknown,Unknown,Unknown,
INN00444,0,4,66,2018,5,11,Online,119.85,Not_Canceled,Unknown,Unknown,Unknown,
INN00445,0,1,11,2017,10,23,Offline,83.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00446,0,1,1,2018,4,1,Corporate,67.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00447,2,2,7,2018,6,19,Online,156.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00448,0,1,43,2017,10,13,Offline,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00449,3,5,5,2018,4,4,Online,126.75,Canceled,Unknown,Unknown,Unknown,
INN00450,1,1,247,2018,6,6,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN00451,2,1,24,2018,10,16,Online,107.1,Canceled,Unknown,Unknown,Unknown,
INN00452,0,1,53,2018,10,14,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00453,2,1,52,2018,11,19,Online,93.6,Not_Canceled,Unknown,Unknown,Unknown,
INN00454,0,1,56,2018,6,8,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00455,0,1,12,2018,6,8,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00456,0,5,230,2018,9,6,Online,137.0,Canceled,Unknown,Unknown,Unknown,
INN00457,1,3,92,2018,10,31,Online,106.43,Canceled,Unknown,Unknown,Unknown,
INN00458,0,3,2,2018,5,31,Online,87.78,Not_Canceled,Unknown,Unknown,Unknown,
INN00459,0,2,74,2017,9,18,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00460,0,1,82,2018,6,23,Online,85.5,Canceled,Unknown,Unknown,Unknown,
INN00461,0,3,37,2018,10,13,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00462,2,2,147,2018,7,1,Online,103.7,Not_Canceled,Unknown,Unknown,Unknown,
INN00463,0,1,2,2017,8,26,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00464,2,6,166,2018,8,18,Online,100.12,Canceled,Unknown,Unknown,Unknown,
INN00465,1,3,28,2018,4,11,Online,156.25,Not_Canceled,Unknown,Unknown,Unknown,
INN00466,1,2,309,2018,5,13,Online,101.0,Canceled,Unknown,Unknown,Unknown,
INN00467,1,3,54,2018,7,4,Online,161.1,Not_Canceled,Unknown,Unknown,Unknown,
INN00468,1,3,49,2018,12,8,Online,83.8,Not_Canceled,Unknown,Unknown,Unknown,
INN00469,0,1,1,2018,6,18,Online,168.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00470,2,1,0,2017,12,27,Offline,58.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00471,2,1,4,2017,8,8,Offline,94.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00472,0,4,60,2017,12,9,Online,96.3,Not_Canceled,Unknown,Unknown,Unknown,
INN00473,0,1,157,2017,8,14,Online,76.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00474,2,3,268,2018,4,8,Offline,78.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00475,1,1,38,2018,9,26,Online,112.59,Canceled,Unknown,Unknown,Unknown,
INN00476,2,1,30,2018,6,12,Online,187.04,Canceled,Unknown,Unknown,Unknown,
INN00477,0,1,2,2018,10,11,Online,169.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00478,3,7,217,2018,12,5,Online,46.63,Not_Canceled,Unknown,Unknown,Unknown,
INN00479,0,3,143,2018,8,25,Offline,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00480,0,3,179,2018,10,19,Online,85.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00481,0,2,188,2018,6,15,Online,130.0,Canceled,Unknown,Unknown,Unknown,
INN00482,2,2,94,2018,7,8,Online,146.7,Not_Canceled,Unknown,Unknown,Unknown,
INN00483,0,2,32,2017,11,20,Offline,73.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00484,2,2,2,2018,4,1,Online,143.22,Not_Canceled,Unknown,Unknown,Unknown,
INN00485,0,3,70,2017,10,22,Online,89.25,Not_Canceled,Unknown,Unknown,Unknown,
INN00486,1,0,4,2018,9,19,Offline,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00487,2,0,34,2018,2,28,Complementary,6.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00488,0,1,16,2018,3,8,Online,83.03,Canceled,Unknown,Unknown,Unknown,
INN00489,1,3,24,2018,2,11,Online,91.0,Canceled,Unknown,Unknown,Unknown,
INN00490,2,2,78,2018,4,10,Online,80.75,Not_Canceled,Unknown,Unknown,Unknown,
INN00491,1,2,305,2018,11,4,Online,89.0,Canceled,Unknown,Unknown,Unknown,
INN00492,0,3,37,2018,10,13,Offline,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00493,2,5,98,2018,4,30,Online,109.81,Not_Canceled,Unknown,Unknown,Unknown,
INN00494,1,3,14,2018,12,5,Online,70.88,Not_Canceled,Unknown,Unknown,Unknown,
INN00495,0,2,44,2018,11,23,Online,83.6,Not_Canceled,Unknown,Unknown,Unknown,
INN00496,2,1,1,2018,2,28,Online,60.0,Canceled,Unknown,Unknown,Unknown,
INN00497,0,3,213,2018,6,7,Online,130.0,Canceled,Unknown,Unknown,Unknown,
INN00498,1,1,5,2018,4,4,Online,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00499,0,1,55,2018,4,6,Offline,104.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00500,0,3,139,2018,2,11,Offline,62.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00501,2,1,44,2018,4,23,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00502,2,1,18,2018,2,28,Online,145.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00503,1,0,0,2018,10,17,Corporate,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00504,0,2,192,2018,6,24,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00505,2,4,152,2018,6,18,Offline,80.75,Not_Canceled,Unknown,Unknown,Unknown,
INN00506,0,4,42,2018,8,30,Online,142.2,Not_Canceled,Unknown,Unknown,Unknown,
INN00507,2,3,209,2018,10,21,Online,128.7,Canceled,Unknown,Unknown,Unknown,
INN00508,2,3,69,2018,3,20,Online,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN00509,1,2,80,2018,11,18,Online,93.6,Not_Canceled,Unknown,Unknown,Unknown,
INN00510,1,2,49,2017,11,9,Offline,60.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00511,0,3,143,2018,8,25,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00512,2,1,67,2017,12,5,Online,95.4,Not_Canceled,Unknown,Unknown,Unknown,
INN00513,0,2,41,2018,10,21,Online,160.0,Canceled,Unknown,Unknown,Unknown,
INN00514,2,1,154,2018,10,30,Online,104.1,Canceled,Unknown,Unknown,Unknown,
INN00515,0,1,55,2018,4,6,Offline,104.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00516,0,4,2,2018,8,3,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00517,2,4,99,2018,4,10,Online,93.78,Canceled,Unknown,Unknown,Unknown,
INN00518,0,2,14,2017,10,14,Corporate,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00519,0,1,0,2018,10,15,Online,140.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00520,1,3,22,2017,12,24,Online,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00521,2,1,7,2018,3,5,Online,85.85,Not_Canceled,Unknown,Unknown,Unknown,
INN00522,1,3,84,2018,3,24,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN00523,0,4,109,2018,5,4,Online,120.28,Not_Canceled,Unknown,Unknown,Unknown,
INN00524,0,3,71,2018,6,14,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00525,2,0,4,2018,4,3,Online,77.77,Not_Canceled,Unknown,Unknown,Unknown,
INN00526,0,3,71,2018,6,14,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00527,0,1,58,2018,6,10,Online,116.1,Not_Canceled,Unknown,Unknown,Unknown,
INN00528,0,1,133,2018,7,23,Online,189.0,Canceled,Unknown,Unknown,Unknown,
INN00529,2,1,27,2018,6,26,Online,152.67,Canceled,Unknown,Unknown,Unknown,
INN00530,2,3,27,2018,2,4,Online,66.31,Not_Canceled,Unknown,Unknown,Unknown,
INN00531,0,1,9,2017,9,10,Online,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00532,0,3,86,2018,12,8,Online,122.0,Canceled,Unknown,Unknown,Unknown,
INN00533,0,3,13,2017,12,17,Offline,58.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00534,1,3,0,2018,12,5,Online,89.89,Not_Canceled,Unknown,Unknown,Unknown,
INN00535,0,2,5,2018,6,21,Online,156.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00536,1,3,82,2018,3,24,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN00537,0,2,330,2018,8,31,Online,172.8,Canceled,Unknown,Unknown,Unknown,
INN00538,1,3,3,2018,8,22,Online,98.56,Not_Canceled,Unknown,Unknown,Unknown,
INN00539,0,1,35,2018,3,10,Online,71.1,Canceled,Unknown,Unknown,Unknown,
INN00540,6,15,12,2018,3,30,Online,128.06,Canceled,Unknown,Unknown,Unknown,
INN00541,0,1,0,2018,11,19,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00542,0,1,7,2018,4,7,Online,106.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00543,0,4,47,2018,9,27,Online,130.61,Canceled,Unknown,Unknown,Unknown,
INN00544,2,3,117,2018,6,17,Online,105.74,Not_Canceled,Unknown,Unknown,Unknown,
INN00545,0,2,2,2018,6,10,Online,136.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00546,0,1,26,2018,6,8,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00547,2,2,75,2018,12,2,Online,74.8,Not_Canceled,Unknown,Unknown,Unknown,
INN00548,0,2,256,2018,6,15,Online,112.0,Canceled,Unknown,Unknown,Unknown,
INN00549,1,0,137,2018,8,21,Online,121.5,Not_Canceled,Unknown,Unknown,Unknown,
INN00550,0,4,92,2017,10,7,Offline,70.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00551,0,1,1,2018,11,29,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00552,0,1,18,2018,1,2,Offline,54.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00553,1,2,78,2018,3,25,Online,100.0,Canceled,Unknown,Unknown,Unknown,
INN00554,0,1,8,2018,4,23,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00555,4,9,30,2018,11,2,Online,186.22,Canceled,Unknown,Unknown,Unknown,
INN00556,2,0,117,2018,11,13,Online,79.2,Not_Canceled,Unknown,Unknown,Unknown,
INN00557,1,1,10,2018,3,19,Online,103.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00558,2,2,56,2017,9,25,Offline,185.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00559,0,2,8,2017,10,20,Online,135.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00560,2,0,386,2018,10,23,Online,115.0,Canceled,Unknown,Unknown,Unknown,
INN00561,0,2,273,2017,7,17,Online,109.0,Canceled,Unknown,Unknown,Unknown,
INN00562,0,1,33,2018,11,26,Online,104.0,Canceled,Unknown,Unknown,Unknown,
INN00563,2,5,184,2018,8,3,Online,130.05,Not_Canceled,Unknown,Unknown,Unknown,
INN00564,1,3,232,2018,9,5,Online,100.3,Canceled,Unknown,Unknown,Unknown,
INN00565,0,2,188,2018,6,15,Online,130.0,Canceled,Unknown,Unknown,Unknown,
INN00566,0,2,102,2017,10,16,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00567,2,2,45,2018,10,7,Online,139.5,Canceled,Unknown,Unknown,Unknown,
INN00568,0,1,1,2018,2,3,Corporate,66.0,Not_Canceled,Unknown,Unknown,Unknown,
INN00569,2,2,63,2018,9,3,Online,106.88,Not_Canceled,Unknown,Unknown,Unknown,
INN00570,2,2,89,2018,9,16,Online,149.4,Not_Canceled,Unknown,Unknown,Unknown,
INN00571,0,2,63,2018,4,26,Online,109.35,Not_Canceled,Unknown,Unknown,Unknown,
INN00572,0,3,304,2018,11,3,Online,89.0,Canceled,Unknown,Unknown,Unknown,
